anime_id,title,title_english,type,source,episodes,status,aired,duration,rating,score,scored_by,members,favorites,genre,studio,premiered
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,Special,Manga,1,Finished Airing,"{'from': None, 'to': None}",11 min.,PG-13 - Teens 13 or older,5.63,41,205,0,"Sci-Fi, Comedy, Shounen",,
22621,Ahiru no Pekkle no Hihou wo Sagase,Pekkle in Find the Secret Treasure,OVA,Unknown,1,Finished Airing,"{'from': '1993-04-21', 'to': '1993-04-21'}",20 min.,G - All Ages,4.97,38,165,0,"Adventure, Fantasy, Kids",,
1677,Cosmo Warrior Zero Gaiden,Cosmo Warrior Zero Gaiden,Special,Game,2,Finished Airing,"{'from': '2001-06-21', 'to': '2001-06-21'}",24 min. per ep.,PG-13 - Teens 13 or older,6.51,565,1509,1,"Adventure, Drama, Military, Sci-Fi, Space",,
29843,Akuei to Gacchinpo: Tenkomori,Akuei to Gacchinpo: Tenkomori,TV,Unknown,12,Finished Airing,"{'from': '2005-01-07', 'to': '2005-03-25'}",25 min. per ep.,G - All Ages,4.2,20,115,0,"Kids, Comedy",,Winter 2005
37775,Slide,Slide,ONA,Original,1,Finished Airing,"{'from': '2017-07-10', 'to': '2017-07-10'}",7 min.,G - All Ages,5.77,13,34,0,"Music, Sports",,
18463,Sign,Sign,Music,Music,1,Finished Airing,"{'from': None, 'to': None}",9 min.,R+ - Mild Nudity,4.59,143,256,0,"Music, Sci-Fi",,
34930,Joubuna Tire!,Joubuna Tire!,Special,Original,1,Finished Airing,"{'from': None, 'to': None}",1 min.,G - All Ages,5.49,77,156,0,Cars,,
32740,Girls & Panzer Movie Specials,Girls & Panzer Movie Specials,Special,Original,3,Finished Airing,"{'from': '2016-05-27', 'to': '2016-05-27'}",15 min. per ep.,PG-13 - Teens 13 or older,7.36,5346,11444,29,"Military, School",Actas,
4244,Ginga Shippuu Sasuraiger,Galactic Gale Sasuraiger,TV,Original,43,Finished Airing,"{'from': '1983-04-05', 'to': '1984-01-31'}",25 min. per ep.,PG-13 - Teens 13 or older,6.54,74,559,0,"Action, Adventure, Mecha",,Spring 1983
24625,Gundam Build Fighters Try,Gundam Build Fighters Try,TV,Original,25,Finished Airing,"{'from': '2014-10-08', 'to': '2015-04-01'}",25 min. per ep.,G - All Ages,7.44,12879,24272,97,"Action, Sci-Fi, Mecha",Sunrise,Fall 2014
30072,Hito no Kita Tooku Nagai Michi,Hito no Kita Tooku Nagai Michi,Movie,Unknown,1,Finished Airing,"{'from': None, 'to': None}",21 min.,G - All Ages,4.97,37,110,0,Historical,,
3791,Air Gear Special,Air Gear: Special Trick,Special,Unknown,1,Finished Airing,"{'from': '2007-03-21', 'to': '2007-03-21'}",24 min.,R+ - Mild Nudity,7.4,20809,37875,89,"Sports, Shounen",Toei Animation,
3604,Hidamari Sketch x 365,Hidamari Sketch x 365,TV,4-koma manga,13,Finished Airing,"{'from': '2008-07-04', 'to': '2008-09-26'}",24 min. per ep.,PG-13 - Teens 13 or older,7.87,11092,21970,133,"Slice of Life, Comedy, School, Seinen",Shaft,Summer 2008
4181,Clannad: After Story,Clannad ~After Story~,TV,Visual novel,24,Finished Airing,"{'from': '2008-10-03', 'to': '2009-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,9.01,363239,607387,47380,"Slice of Life, Comedy, Supernatural, Drama, Romance",Kyoto Animation,Fall 2008
36506,Fuwafuwa Hour: Pui Pui & Muu Muu,Fuwafuwa Hour: Pui Pui & Muu Muu,TV,Original,0,Currently Airing,"{'from': '2017-07-12', 'to': None}",4 min.,G - All Ages,3.5,2,59,0,"Fantasy, Kids",,Summer 2017
23613,Kakkun Cafe,Kakkun Cafe,Movie,Unknown,1,Finished Airing,"{'from': '1984-09-22', 'to': '1984-09-22'}",59 min.,G - All Ages,5.08,12,92,0,"Comedy, Parody, Slice of Life",,
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),TV,Manga,373,Finished Airing,"{'from': '1996-06-16', 'to': '2004-12-19'}",25 min. per ep.,PG-13 - Teens 13 or older,7.79,1975,6838,84,"Slice of Life, Comedy, Police",Studio Gallop,Summer 1996
36297,Hachigatsu no Cinderella Nine,Hachigatsu no Cinderella Nine,ONA,Game,1,Finished Airing,"{'from': '2016-07-31', 'to': '2016-07-31'}",3 min.,G - All Ages,5.5,74,263,0,"Music, Sports",A-1 Pictures,
35511,Hoshi Akari no Concert: Seiza ga Kanaderu Yozora,Hoshi Akari no Concert: Seiza ga Kanaderu Yozora,Music,Original,1,Finished Airing,"{'from': '2012-12-15', 'to': '2012-12-15'}",2 min.,G - All Ages,4.17,30,66,0,"Music, Space",,
18829,Hello Kitty no Shiawase no Aoi Hotaru,Hello Kitty no Shiawase no Aoi Hotaru,OVA,Unknown,1,Finished Airing,"{'from': '1993-04-21', 'to': '1993-04-21'}",27 min.,G - All Ages,5.74,31,152,0,Kids,,
978,Change!! Getter Robo: Sekai Saigo no Hi,Getter Robo: Armageddon,OVA,Unknown,13,Finished Airing,"{'from': '1998-08-25', 'to': '1999-05-25'}",25 min. per ep.,R - 17+ (violence & profanity),7.78,3033,7385,182,"Action, Psychological, Adventure, Mecha, Sci-Fi, Horror, Shounen",Brain&#039;s Base,
3155,Kingyo Chuuihou! (Movie),Kingyo Chuuihou! (Movie),Movie,Unknown,1,Finished Airing,"{'from': '1992-04-25', 'to': '1992-04-25'}",21 min.,G - All Ages,6.21,131,378,0,"Action, Comedy, Kids, Shoujo",Toei Animation,
15533,Yakimochi Caprice,Yakimochi Caprice,Special,Unknown,2,Finished Airing,"{'from': '2011-12-17', 'to': '2012-04-09'}",1 min. per ep.,G - All Ages,5.16,185,529,0,Slice of Life,AIC,
34281,High School DxD Hero,High School DxD Hero,TV,Light novel,12,Currently Airing,"{'from': '2018-04-17', 'to': None}",23 min. per ep.,R+ - Mild Nudity,7.58,10190,106269,934,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",Passione,Spring 2018
33165,Mashou no Nie 3,Mashou no Nie 3,OVA,Visual novel,2,Finished Airing,"{'from': '2016-06-24', 'to': '2016-12-09'}",30 min. per ep.,Rx - Hentai,6.52,1192,3175,16,Hentai,,
5938,Onegai♪My Melody Kirara★,Onegai♪My Melody Kirara★,TV,Unknown,52,Finished Airing,"{'from': '2008-04-06', 'to': '2009-03-29'}",20 min. per ep.,G - All Ages,6.55,176,947,2,"Fantasy, Magic, Comedy",Studio Comet,Spring 2008
32899,Watashi ga Motete Dousunda,"Kiss Him, Not Me!",TV,Manga,12,Finished Airing,"{'from': '2016-10-07', 'to': '2016-12-23'}",23 min. per ep.,PG-13 - Teens 13 or older,7.41,62364,141499,947,"Harem, Comedy, Romance, School, Shoujo",Brain&#039;s Base,Fall 2016
1070,Love Get Chu,Love Get Chu,TV,Visual novel,25,Finished Airing,"{'from': '2006-04-05', 'to': '2006-09-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.69,1302,6362,8,"Comedy, Romance",Radix,Spring 2006
29792,Chiisana Itsutsu no Ohanashi,Five Small Stories,Movie,Unknown,1,Finished Airing,"{'from': None, 'to': None}",19 min.,G - All Ages,5.5,52,137,0,Kids,,
31715,Working!!!: Lord of the Takanashi,Working!!!: Lord of the Takanashi,Special,4-koma manga,1,Finished Airing,"{'from': '2016-03-30', 'to': '2016-03-30'}",49 min.,PG-13 - Teens 13 or older,8.29,32129,52617,136,"Slice of Life, Comedy, Romance",A-1 Pictures,
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,Movie,Manga,1,Finished Airing,"{'from': '2006-03-04', 'to': '2006-03-04'}",1 hr. 34 min.,PG-13 - Teens 13 or older,7.41,22618,39925,16,"Adventure, Comedy, Fantasy, Shounen",Toei Animation,
17969,Tanken Driland: 1000-nen no Mahou,Tanken Driland: 1000-nen no Mahou,TV,Unknown,51,Finished Airing,"{'from': '2013-04-06', 'to': '2014-03-29'}",24 min. per ep.,PG - Children,6.06,76,835,2,"Adventure, Fantasy",Toei Animation,Spring 2013
167,Scrapped Princess,Scrapped Princess,TV,Light novel,24,Finished Airing,"{'from': '2003-04-08', 'to': '2003-10-07'}",23 min. per ep.,PG-13 - Teens 13 or older,7.48,28908,67810,411,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen",Bones,Spring 2003
10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,Special,Light novel,1,Finished Airing,"{'from': '2012-02-08', 'to': '2012-02-08'}",29 min.,PG-13 - Teens 13 or older,7.38,23900,41273,27,"Sci-Fi, Comedy",Shaft,
37505,Grancrest Senki Tsuisou,Record of Grancrest War Reminiscence,Special,Light novel,1,Finished Airing,"{'from': '2018-03-24', 'to': '2018-03-24'}",23 min.,R - 17+ (violence & profanity),6.32,1486,4442,5,"Action, Fantasy",A-1 Pictures,
3003,Yumedamaya Kidan,Yumedamaya Kidan,Special,Original,1,Finished Airing,"{'from': '2007-11-25', 'to': '2007-11-25'}",24 min.,PG - Children,6.64,1196,2168,1,"Drama, Fantasy",Production I.G,
7793,Ring ni Kakero 1: Kage Dou-hen,Ring ni Kakero 1: Kage Dou-hen,TV,Manga,6,Finished Airing,"{'from': '2010-04-02', 'to': '2010-06-17'}",21 min. per ep.,PG-13 - Teens 13 or older,6.81,216,930,12,"Action, Shounen, Sports",Toei Animation,Spring 2010
36468,Shoujo Shuumatsu Jugyou,Shoujo Shuumatsu Jugyou,ONA,Manga,12,Finished Airing,"{'from': '2017-10-06', 'to': '2017-12-22'}",1 min. per ep.,G - All Ages,6.51,1901,4988,3,"Comedy, Parody, School",Studio PuYUKAI,
34764,Kuro-Nikuru Girls,Kuro-Nikuru Girls,ONA,Game,3,Finished Airing,"{'from': '2016-12-16', 'to': '2017-02-23'}",3 min. per ep.,G - All Ages,5.44,50,539,1,"Comedy, Parody, School",,
23137,Girls & Panzer Heartful Tank Disc Picture Drama,Girls & Panzer Heartful Tank Disc Picture Drama,Special,Original,4,Finished Airing,"{'from': '2013-09-25', 'to': '2013-09-25'}",10 min. per ep.,PG-13 - Teens 13 or older,6.7,703,3383,2,"Military, School",Actas,
2286,Little Nemo,Little Nemo: Adventures in Slumberland,Movie,Picture book,1,Finished Airing,"{'from': '1989-07-15', 'to': '1989-07-15'}",1 hr. 34 min.,G - All Ages,7.42,3252,5990,24,"Adventure, Fantasy",,
34239,Mutsugo to Ouma no Monogatari,The Story of the Sextuplets and a Horse,ONA,Manga,6,Finished Airing,"{'from': '2016-10-13', 'to': '2016-12-08'}",2 min. per ep.,PG-13 - Teens 13 or older,6.44,316,1889,4,"Comedy, Parody, Sports",Studio Pierrot,
33080,Brotherhood: Final Fantasy XV,Brotherhood: Final Fantasy XV,ONA,Game,5,Finished Airing,"{'from': '2016-03-31', 'to': '2016-09-18'}",14 min. per ep.,PG-13 - Teens 13 or older,7.12,25961,47830,129,Action,A-1 Pictures,
33213,Onizushi,Onizushi,ONA,Original,3,Finished Airing,"{'from': '2016-04-19', 'to': '2016-05-25'}",4 min. per ep.,PG - Children,5.75,70,230,0,"Comedy, Demons",Robot Communications,
21085,Witch Craft Works,Witch Craft Works,TV,Manga,12,Finished Airing,"{'from': '2014-01-05', 'to': '2014-03-23'}",23 min. per ep.,PG-13 - Teens 13 or older,7.2,72650,144837,373,"Action, Fantasy, Magic, Seinen, Supernatural",J.C.Staff,Winter 2014
10324,Tono to Issho: Gantai no Yabou,Tono to Issho: Gantai no Yabou,TV,4-koma manga,12,Finished Airing,"{'from': '2011-04-05', 'to': '2011-06-21'}",3 min. per ep.,PG-13 - Teens 13 or older,6.64,765,2301,0,"Comedy, Historical, Parody, Samurai, Seinen",Gathering,Spring 2011
7170,Kataku,House of Flames,Movie,Other,1,Finished Airing,"{'from': None, 'to': None}",19 min.,PG-13 - Teens 13 or older,6.16,414,1363,5,"Supernatural, Demons, Historical",,
10575,Naisho no Wakana-san,Naisho no Wakana-san,OVA,Original,1,Finished Airing,"{'from': '2013-12-06', 'to': '2013-12-06'}",18 min.,Rx - Hentai,5.93,744,1949,6,Hentai,,
30078,Beautiful Name,Beautiful Name,Movie,Unknown,1,Finished Airing,"{'from': None, 'to': None}",1 min.,G - All Ages,4.91,79,173,0,Kids,,
9077,Rokudenashi Blues,Rokudenashi Blues,Movie,Unknown,1,Finished Airing,"{'from': '1992-07-11', 'to': '1992-07-11'}",33 min.,R - 17+ (violence & profanity),6.23,149,837,3,"Sports, Comedy, School, Drama, Shounen",Toei Animation,
34888,Makeruna!! Aku no Gundan!,Makeruna!! Aku no Gundan!,TV,Manga,12,Finished Airing,"{'from': '2017-04-05', 'to': '2017-06-21'}",5 min. per ep.,,5.31,506,1307,1,"Comedy, Shounen",Tatsunoko Production,Spring 2017
29821,Channel 5.5,Channel 5.5,ONA,Unknown,4,Finished Airing,"{'from': '2014-01-28', 'to': '2014-03-10'}",5 min. per ep.,PG-13 - Teens 13 or older,5.63,60,302,0,"Parody, Comedy",DLE,
37187,Kuiba Yao Xia Zhuan,Kuiba Yao Xia Zhuan,ONA,Web manga,20,Finished Airing,"{'from': '2014-07-19', 'to': None}",10 min. per ep.,PG-13 - Teens 13 or older,7.0,3,75,0,"Action, Adventure, Fantasy",Vasoon Animation,
35220,Youkai Apartment no Yuuga na Nichijou,Elegant Yokai Apartment Life,TV,Novel,26,Finished Airing,"{'from': '2017-07-03', 'to': '2017-12-25'}",23 min. per ep.,PG-13 - Teens 13 or older,7.18,12130,38323,115,"Slice of Life, Mystery, Supernatural",Shin-Ei Animation,Summer 2017
33695,Kabushikigaisha Aokishouji,Kabushikigaisha Aokishouji,Special,Original,2,Finished Airing,"{'from': '2015-04-07', 'to': '2015-04-07'}",15 sec. per ep.,G - All Ages,4.61,59,124,0,Comedy,,
1055,Blame!,Blame!,ONA,Manga,6,Finished Airing,"{'from': '2003-10-24', 'to': '2003-10-24'}",6 min. per ep.,R+ - Mild Nudity,6.08,7192,19603,65,"Sci-Fi, Mecha",Group TAC,
37258,Omae wa Mada Gunma wo Shiranai,Omae wa Mada Gunma wo Shiranai,TV,Web manga,12,Currently Airing,"{'from': '2018-04-02', 'to': None}",3 min. per ep.,PG-13 - Teens 13 or older,5.28,1189,7697,3,"Comedy, School",Asahi Production,Spring 2018
7477,Fusha no Sha,To Shoot Without Shooting,Movie,Other,1,Finished Airing,"{'from': None, 'to': None}",25 min.,PG - Children,6.59,247,574,2,"Adventure, Martial Arts, Samurai, Supernatural, Historical",,
3379,Mikagura Tanteidan,Mikagura Tanteidan,OVA,Visual novel,3,Finished Airing,"{'from': '2004-03-26', 'to': '2004-09-24'}",30 min. per ep.,Rx - Hentai,5.97,354,1263,3,Hentai,,
1630,Yousei Hime Ren,Elf Princess Rane,OVA,Original,2,Finished Airing,"{'from': '1995-10-27', 'to': '1996-01-26'}",30 min. per ep.,R+ - Mild Nudity,6.26,1284,2661,4,"Adventure, Comedy, Fantasy",,
19367,Galilei Donna,Galilei Donna: Storia di tre sorelle a caccia di un mistero,TV,Original,11,Finished Airing,"{'from': '2013-10-11', 'to': '2013-12-20'}",24 min. per ep.,R - 17+ (violence & profanity),6.47,19165,43888,46,"Action, Sci-Fi, Adventure",A-1 Pictures,Fall 2013
3221,Shakugan no Shana Movie Special,Shakugan no Shana Movie Special,Special,Unknown,1,Finished Airing,"{'from': '2007-09-21', 'to': '2007-09-21'}",5 min.,PG-13 - Teens 13 or older,7.22,9783,20991,17,"Adventure, Comedy, Fantasy, Parody",J.C.Staff,
32349,Hot Minute: Gudetama,Hot Minute: Gudetama,Special,Other,1,Finished Airing,"{'from': '2015-11-02', 'to': '2015-11-02'}",1 min.,G - All Ages,5.95,238,467,1,"Comedy, Kids",,
4310,Joshidai: Ecchi Soudanshitsu,University Girls: Special Counseling,OVA,Unknown,1,Finished Airing,"{'from': '2001-12-15', 'to': '2001-12-15'}",21 min.,Rx - Hentai,3.54,321,1017,6,Hentai,,
6684,Marie & Gali Special,Marie & Gali Special,Special,Original,1,Finished Airing,"{'from': '2009-06-02', 'to': '2009-06-02'}",4 min.,G - All Ages,5.66,178,477,0,Comedy,Toei Animation,
8244,Keshikasu-kun,Keshikasu-kun,TV,Manga,0,Finished Airing,"{'from': '2010-01-12', 'to': '2018-05-11'}",1 min.,G - All Ages,4.62,13,193,0,"Comedy, Kids",Shogakukan Music &amp; Digital Entertainment,
33447,Piace: Watashi no Italian,Piacevole: My Italian Cooking,TV,Web manga,12,Finished Airing,"{'from': '2017-01-11', 'to': '2017-03-29'}",4 min. per ep.,PG-13 - Teens 13 or older,5.91,4751,11127,8,"Slice of Life, Comedy",Zero-G,Winter 2017
5231,Inazuma Eleven,Inazuma Eleven,TV,Game,127,Finished Airing,"{'from': '2008-10-05', 'to': '2011-04-27'}",24 min. per ep.,G - All Ages,7.68,39317,69544,1528,"Sports, Super Power, Shounen",OLM,Fall 2008
2708,Wankorobee,Wankorobee,TV,Original,26,Finished Airing,"{'from': '1996-10-06', 'to': '1997-03-30'}",15 min. per ep.,G - All Ages,5.3,20,138,0,"Comedy, Fantasy, Kids","Ajia-Do, TMS Entertainment",Fall 1996
1106,Eikyuu Kazoku,Eikyuu Kazoku,Movie,Unknown,1,Finished Airing,"{'from': '1997-04-01', 'to': '1997-04-01'}",28 min.,PG-13 - Teens 13 or older,6.07,2668,6381,15,"Psychological, Comedy",Studio 4°C,
33562,Heibai Wushang,Heibai Wushang,ONA,Manga,12,Finished Airing,"{'from': '2015-07-09', 'to': '2016-02-25'}",11 min. per ep.,,6.46,306,1905,4,"Action, Comedy, Supernatural",,
34863,Zoku Touken Ranbu: Hanamaru,Zoku Touken Ranbu: Hanamaru,TV,Card game,12,Finished Airing,"{'from': '2018-01-08', 'to': '2018-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,7.38,2663,14213,76,"Action, Comedy, Drama, Fantasy, Historical, Slice of Life",Doga Kobo,Winter 2018
10155,Dog Days,Dog Days,TV,Original,13,Finished Airing,"{'from': '2011-04-02', 'to': '2011-06-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.14,57351,122930,511,"Action, Adventure, Fantasy, Magic",Seven Arcs,Spring 2011
34028,Idol Jihen,Idol Incidents,TV,Original,12,Finished Airing,"{'from': '2017-01-08', 'to': '2017-03-26'}",23 min. per ep.,PG-13 - Teens 13 or older,5.7,2542,9669,12,Music,"MAPPA, Studio VOLN",Winter 2017
35559,Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,Special,Other,1,Finished Airing,"{'from': '2017-05-13', 'to': '2017-05-13'}",23 min.,R+ - Mild Nudity,5.36,1844,4978,2,"Ecchi, Fantasy","Artland, TNK",
5333,Ikkitousen: Great Guardians Specials,Ikkitousen: Great Guardians Specials,Special,Unknown,6,Finished Airing,"{'from': '2008-09-30', 'to': '2009-02-25'}",2 min. per ep.,R+ - Mild Nudity,6.72,6106,13297,11,"Comedy, Ecchi",Arms,
31418,KanColle Movie,Fleet Girls Collection KanColle Movie Sequence,Movie,Card game,1,Finished Airing,"{'from': '2016-11-26', 'to': '2016-11-26'}",1 hr. 33 min.,PG-13 - Teens 13 or older,7.64,7460,21888,143,"Action, Military, Sci-Fi, Drama",Diomedea,
26323,Hitotsu no Hana,Hitotsu no Hana,OVA,Unknown,1,Finished Airing,"{'from': None, 'to': None}",23 min.,G - All Ages,5.86,7,75,0,"Drama, Historical, Kids",,
28,Yakitate!! Japan,Yakitate!! Japan,TV,Manga,69,Finished Airing,"{'from': '2004-10-12', 'to': '2006-03-14'}",24 min. per ep.,PG-13 - Teens 13 or older,8.02,26532,62326,748,"Comedy, Shounen",Sunrise,Fall 2004
33975,3-Nen D-Gumi Glass no Kamen,The Glass Mask Year 3 Class D,TV,Manga,13,Finished Airing,"{'from': '2016-10-03', 'to': '2016-12-26'}",4 min. per ep.,PG - Children,4.97,453,1373,1,"Comedy, Parody, School",DLE,Fall 2016
1303,The Animatrix,The Animatrix,OVA,Other,9,Finished Airing,"{'from': '2003-06-03', 'to': '2003-06-03'}",10 min. per ep.,R - 17+ (violence & profanity),7.32,24942,51228,193,"Action, Drama, Sci-Fi","Madhouse, Studio 4°C",
2124,Code Geass: Hangyaku no Lelouch Recaps,Code Geass: Hangyaku no Lelouch Recaps,Special,Original,2,Finished Airing,"{'from': '2006-12-01', 'to': '2007-02-16'}",24 min. per ep.,PG-13 - Teens 13 or older,7.11,11759,26351,68,"Action, Mecha, Military, School, Super Power",Sunrise,
33527,Kubbe no Ongakukai,Kubbe no Ongakukai,ONA,Picture book,1,Finished Airing,"{'from': '2014-10-08', 'to': '2014-10-08'}",1 min.,G - All Ages,4.63,38,115,0,"Fantasy, Music",,
36683,Overlord Movie: Manner Movie,Overlord Movie: Manner Movie,Special,Unknown,1,Finished Airing,"{'from': '2017-09-13', 'to': '2017-09-13'}",1 min.,G - All Ages,6.85,1091,7726,6,Comedy,Madhouse,
33979,Kowaremono: Risa Plus The Animation,Kowaremono: Risa Plus The Animation,OVA,Manga,1,Finished Airing,"{'from': '2016-10-07', 'to': '2016-10-07'}",17 min.,Rx - Hentai,6.72,1317,3288,13,Hentai,Studio 1st,
30398,Nani ga Dekiru ka na,"What Can I Do, Now?",Movie,Unknown,1,Finished Airing,"{'from': None, 'to': None}",2 min.,G - All Ages,4.88,61,152,0,Comedy,,
35512,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,OVA,Visual novel,0,Currently Airing,"{'from': '2017-08-25', 'to': None}",30 min.,Rx - Hentai,7.44,817,3209,17,"Harem, Hentai, School",Seven,
1474,City Hunter: Ai to Shukumei no Magnum,City Hunter: .357 Magnum,Movie,Manga,1,Finished Airing,"{'from': '1989-06-17', 'to': '1989-06-17'}",1 hr. 27 min.,PG-13 - Teens 13 or older,7.54,1987,4172,5,"Action, Comedy, Mystery, Shounen","Sunrise, Production Reed",
30152,au x Rope,au x Rope,ONA,Unknown,3,Finished Airing,"{'from': '2012-07-10', 'to': '2012-08-31'}",2 min. per ep.,G - All Ages,3.76,33,138,0,"Slice of Life, Comedy",,
21959,Sore Ike! Anpanman: Kuruyuki-hime to Mote Mote Baikinman,Sore Ike! Anpanman: Kuruyuki-hime to Mote Mote Baikinman,Movie,Unknown,1,Finished Airing,"{'from': '2005-07-16', 'to': '2005-07-16'}",20 min.,PG - Children,5.69,29,128,0,"Kids, Fantasy, Comedy",,
14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,OVA,Visual novel,2,Finished Airing,"{'from': '2012-07-27', 'to': '2013-01-25'}",30 min. per ep.,Rx - Hentai,7.06,2975,7433,50,Hentai,PoRO,
5838,Furudera no Obake-soudou,Taro&#039;s Monster Hunt,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",5 min.,G - All Ages,5.0,371,661,0,"Action, Adventure",,
6500,Seikon no Qwaser,The Qwaser of Stigmata,TV,Manga,24,Finished Airing,"{'from': '2010-01-10', 'to': '2010-06-20'}",24 min. per ep.,R+ - Mild Nudity,6.71,74731,190796,650,"Action, Super Power, Supernatural, Ecchi, Seinen",Hoods Entertainment,Winter 2010
22477,Hello Kitty no Tomatta Big Ben,Hello Kitty in The Day the Big Clock Stopped,OVA,Unknown,1,Finished Airing,"{'from': '1992-07-21', 'to': '1992-07-21'}",30 min.,G - All Ages,6.24,34,152,0,"Fantasy, Kids",,
32195,Junjou Shoujo Et Cetera Specials,Junjou Shoujo Et Cetera Specials,Special,Manga,2,Finished Airing,"{'from': '2013-08-02', 'to': '2013-10-04'}",4 min. per ep.,Rx - Hentai,6.59,117,623,1,Hentai,Studio 1st,
5649,Injuu Onna Kyoushi,Injuu Onna Kyoushi,OVA,Unknown,3,Finished Airing,"{'from': '1995-07-21', 'to': '1996-10-25'}",45 min. per ep.,Rx - Hentai,5.55,263,880,1,Hentai,,
30117,Monpy,Monpy,TV,Unknown,18,Finished Airing,"{'from': None, 'to': None}",1 min. per ep.,PG - Children,5.67,6,63,0,"Kids, Adventure",,
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,Pretty Cure Max Heart: Friends of the Snow-Laden Sky,Movie,Original,1,Finished Airing,"{'from': '2005-12-10', 'to': '2005-12-10'}",1 hr. 11 min.,G - All Ages,7.26,1495,3546,6,"Fantasy, Magic, Comedy, Shoujo",Toei Animation,
18827,Hello Kitty: Mahou no Mori no Ohimesama,Hello Kitty in The Sleeping Princess,Movie,Unknown,1,Finished Airing,"{'from': '1991-07-20', 'to': '1991-07-20'}",30 min.,G - All Ages,6.1,59,210,0,"Fantasy, Kids, Magic",,
